Category,City,Country,Customer ID,Customer Name,Market,Order Date,Order ID,Order Priority,Postal Code,Product ID,Product Name,Region,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Quantity,Sales,Shipping Cost
Office Supplies,Santo Domingo,Dominican Republic,MY-1829536,Muhammed Yedwab,LATAM,11/19/2014,MX-2014-MY1829536-41962,Medium,,OFF-BI-4809,"Ibico Binder Covers, Economy",Caribbean,Corporate,11/25/2014,Standard Class,Santo Domingo,Binders,0.2,4,2,14.56,1.991
Office Supplies,Santo Domingo,Dominican Republic,MY-1829536,Muhammed Yedwab,LATAM,11/19/2014,MX-2014-MY1829536-41962,Medium,,OFF-SU-4320,"Fiskars Shears, High Speed",Caribbean,Corporate,11/25/2014,Standard Class,Santo Domingo,Supplies,0.2,5.056,2,50.816,1.98
Office Supplies,Tegucigalpa,Honduras,KB-1640555,Katrina Bavinger,LATAM,11/21/2014,US-2014-KB1640555-41964,Medium,,OFF-AR-6108,"Stanley Canvas, Water Color",Central America,Home Office,11/25/2014,Standard Class,Francisco Morazán,Art,0.4,-13.36,2,42.12,1.708
Furniture,Tegucigalpa,Honduras,KB-1640555,Katrina Bavinger,LATAM,11/21/2014,US-2014-KB1640555-41964,Medium,,FUR-CH-5451,"Office Star Steel Folding Chair, Black",Central America,Home Office,11/25/2014,Standard Class,Francisco Morazán,Chairs,0.4,3.552,1,35.712,1.594
Office Supplies,Tegucigalpa,Honduras,KB-1640555,Katrina Bavinger,LATAM,11/21/2014,US-2014-KB1640555-41964,Medium,,OFF-LA-4536,"Harbour Creations File Folder Labels, Laser Printer Compatible",Central America,Home Office,11/25/2014,Standard Class,Francisco Morazán,Labels,0.4,-6.592,4,13.968,1.306
Office Supplies,Mixco,Guatemala,SJ-2050051,Shirley Jackson,LATAM,11/19/2014,MX-2014-SJ2050051-41962,Low,,OFF-FA-6184,"Stockwell Clamps, 12 Pack",Central America,Consumer,11/25/2014,Standard Class,Guatemala,Fasteners,0,4.26,1,12.18,1.071
Office Supplies,San Salvador,El Salvador,EH-1394539,Eric Hoffmann,LATAM,11/19/2014,MX-2014-EH1394539-41962,Medium,,OFF-AP-3874,"Cuisinart Stove, Silver",Central America,Consumer,11/24/2014,Standard Class,San Salvador,Appliances,0,301.84,2,718.72,42.675
Technology,Hidalgo,Mexico,CC-1255082,Clay Cheatham,LATAM,11/18/2014,MX-2014-CC1255082-41961,Medium,,TEC-AC-3394,"Belkin Mouse, Programmable",Central America,Consumer,11/24/2014,Standard Class,Michoacán,Accessories,0,40.48,8,225.12,22.683
Office Supplies,Presidencia Roque Sáenz Peña,Argentina,AS-102255,Alan Schoenberger,LATAM,11/22/2014,US-2014-AS102255-41965,High,,OFF-ST-6067,"Smead Trays, Single Width",South America,Corporate,11/24/2014,Second Class,Chaco,Storage,0.4,-8.784000000,9,174.636,12.42
Office Supplies,Presidencia Roque Sáenz Peña,Argentina,AS-102255,Alan Schoenberger,LATAM,11/22/2014,US-2014-AS102255-41965,High,,OFF-ST-6273,"Tenex Shelving, Industrial",South America,Corporate,11/24/2014,Second Class,Chaco,Storage,0.4,-13.248,2,44.112,6.831
Office Supplies,Santo Domingo,Dominican Republic,DE-1325536,Deanra Eno,LATAM,11/19/2014,MX-2014-DE1325536-41962,Medium,,OFF-BI-4805,"Ibico 3-Hole Punch, Economy",Caribbean,Home Office,11/24/2014,Standard Class,Santo Domingo,Binders,0.2,6,5,81.2,6.795
Technology,Hidalgo,Mexico,CC-1255082,Clay Cheatham,LATAM,11/18/2014,MX-2014-CC1255082-41961,Medium,,TEC-MA-5001,"Konica Calculator, Wireless",Central America,Consumer,11/24/2014,Standard Class,Michoacán,Machines,0,35.1,3,103.26,5.517
Office Supplies,Tijuana,Mexico,JD-1615082,Justin Deggeller,LATAM,11/18/2014,MX-2014-JD1615082-41961,Medium,,OFF-ST-6033,"Smead File Cart, Single Width",Central America,Corporate,11/24/2014,Standard Class,Baja California,Storage,0,32.64,1,85.92,4.856
Office Supplies,Hidalgo,Mexico,CC-1255082,Clay Cheatham,LATAM,11/18/2014,MX-2014-CC1255082-41961,Medium,,OFF-EN-3108,"Ames Peel and Seal, Recycled",Central America,Consumer,11/24/2014,Standard Class,Michoacán,Envelopes,0,15.1,5,58.3,4.414
Office Supplies,Valencia,Venezuela,JL-15130143,Jack Lebron,LATAM,11/19/2014,US-2014-JL15130143-41962,Medium,,OFF-FA-3063,"Advantus Rubber Bands, Metal",South America,Consumer,11/24/2014,Second Class,Carabobo,Fasteners,0.4,-10.068,3,20.052,2.537
Office Supplies,Presidencia Roque Sáenz Peña,Argentina,AS-102255,Alan Schoenberger,LATAM,11/22/2014,US-2014-AS102255-41965,High,,OFF-PA-5868,"SanDisk Memo Slips, 8.5 x 11",South America,Corporate,11/24/2014,Second Class,Chaco,Paper,0.4,-15.216,3,25.344,2.33
Furniture,Presidencia Roque Sáenz Peña,Argentina,AS-102255,Alan Schoenberger,LATAM,11/22/2014,US-2014-AS102255-41965,High,,FUR-CH-5366,"Novimex Bag Chairs, Adjustable",South America,Corporate,11/24/2014,Second Class,Chaco,Chairs,0.4,-7.44,1,19.38,1.97
Office Supplies,Presidencia Roque Sáenz Peña,Argentina,AS-102255,Alan Schoenberger,LATAM,11/22/2014,US-2014-AS102255-41965,High,,OFF-BI-3733,"Cardinal Hole Reinforcements, Clear",South America,Corporate,11/24/2014,Second Class,Chaco,Binders,0.7,-6.08,4,3.84,1.67
Office Supplies,David,Panama,TB-2117598,Thomas Boland,LATAM,11/19/2014,US-2014-TB2117598-41962,Medium,,OFF-BI-3247,"Avery Binder Covers, Durable",Central America,Corporate,11/24/2014,Second Class,Chiriquí,Binders,0.4,-1.008,4,20.112,1.32
Furniture,Mexico City,Mexico,JL-1550582,Jeremy Lonsdale,LATAM,11/18/2014,MX-2014-JL1550582-41961,Medium,,FUR-BO-5761,"Safco Classic Bookcase, Mobile",Central America,Consumer,11/23/2014,Standard Class,Distrito Federal,Bookcases,0.2,-396.684,9,2115.216,174.865
Technology,Managua,Nicaragua,MZ-1733593,Maria Zettner,LATAM,11/20/2014,MX-2014-MZ1733593-41963,High,,TEC-PH-3787,"Cisco Audio Dock, with Caller ID",Central America,Home Office,11/23/2014,First Class,Managua,Phones,0,171.12,3,364.14,93.283
Technology,Managua,Nicaragua,MZ-1733593,Maria Zettner,LATAM,11/20/2014,MX-2014-MZ1733593-41963,High,,TEC-AC-5124,"Logitech Memory Card, USB",Central America,Home Office,11/23/2014,First Class,Managua,Accessories,0,99.44,4,276.24,56.574
Technology,Mexico City,Mexico,JL-1550582,Jeremy Lonsdale,LATAM,11/18/2014,MX-2014-JL1550582-41961,Medium,,TEC-PH-5248,"Motorola Audio Dock, VoIP",Central America,Consumer,11/23/2014,Standard Class,Distrito Federal,Phones,0,0,5,578.2,35.124
Furniture,Villa Nueva,Guatemala,RB-1964551,Robert Barroso,LATAM,11/18/2014,MX-2014-RB1964551-41961,Medium,,FUR-FU-5729,"Rubbermaid Frame, Durable",Central America,Corporate,11/23/2014,Standard Class,Guatemala,Furnishings,0,3.5,5,356.4,28.4
Technology,Villa Nueva,Guatemala,RB-1964551,Robert Barroso,LATAM,11/18/2014,MX-2014-RB1964551-41961,Medium,,TEC-AC-5889,"SanDisk Numeric Keypad, USB",Central America,Corporate,11/23/2014,Standard Class,Guatemala,Accessories,0,84.96,6,212.64,22.215
Office Supplies,Delgado,El Salvador,JS-1568539,Jim Sink,LATAM,11/18/2014,MX-2014-JS1568539-41961,High,,OFF-BI-3726,"Cardinal Binding Machine, Economy",Central America,Corporate,11/23/2014,Standard Class,San Salvador,Binders,0,19.9,5,165.9,18.483
Office Supplies,Delgado,El Salvador,JS-1568539,Jim Sink,LATAM,11/18/2014,MX-2014-JS1568539-41961,High,,OFF-PA-4468,"Green Bar Computer Printout Paper, Premium",Central America,Corporate,11/23/2014,Standard Class,San Salvador,Paper,0,1.08,6,119.04,11.432
Office Supplies,Managua,Nicaragua,MZ-1733593,Maria Zettner,LATAM,11/20/2014,MX-2014-MZ1733593-41963,High,,OFF-SU-2993,"Acme Shears, Easy Grip",Central America,Home Office,11/23/2014,First Class,Managua,Supplies,0,53.52,6,206.16,10.801
Office Supplies,Mexico City,Mexico,JL-1550582,Jeremy Lonsdale,LATAM,11/18/2014,MX-2014-JL1550582-41961,Medium,,OFF-ST-4262,"Fellowes Folders, Industrial",Central America,Consumer,11/23/2014,Standard Class,Distrito Federal,Storage,0,27.7,5,89.6,9.749
Technology,Villa Nueva,Guatemala,RB-1964551,Robert Barroso,LATAM,11/18/2014,MX-2014-RB1964551-41961,Medium,,TEC-PH-5270,"Motorola Speaker Phone, Cordless",Central America,Corporate,11/23/2014,Standard Class,Guatemala,Phones,0,33.56,2,176.84,9.229
Technology,San Cristóbal de Las Casas,Mexico,Dp-1324082,Dean percer,LATAM,11/17/2014,MX-2014-Dp1324082-41960,Medium,,TEC-AC-5862,"SanDisk Flash Drive, Programmable",Central America,Home Office,11/23/2014,Standard Class,Chiapas,Accessories,0,24.6,3,82.08,5.432
Furniture,San Cristóbal de Las Casas,Mexico,Dp-1324082,Dean percer,LATAM,11/17/2014,MX-2014-Dp1324082-41960,Medium,,FUR-TA-5067,"Lesro Training Table, Adjustable Height",Central America,Home Office,11/23/2014,Standard Class,Chiapas,Tables,0.2,18.048,1,144.528,4.957
Furniture,São Paulo,Brazil,DO-1364518,Doug O'Connell,LATAM,11/19/2014,MX-2014-DO1364518-41962,High,,FUR-FU-3047,"Advantus Photo Frame, Black",South America,Consumer,11/23/2014,Standard Class,São Paulo,Furnishings,0,13.06,1,35.32,4.948
Office Supplies,Brumado,Brazil,JS-1568518,Jim Sink,LATAM,11/18/2014,US-2014-JS1568518-41961,Medium,,OFF-BI-3726,"Cardinal Binding Machine, Economy",South America,Corporate,11/23/2014,Standard Class,Bahia,Binders,0.6,-79.64,5,66.36,4.654
Office Supplies,Brumado,Brazil,JS-1568518,Jim Sink,LATAM,11/18/2014,US-2014-JS1568518-41961,Medium,,OFF-PA-4468,"Green Bar Computer Printout Paper, Premium",South America,Corporate,11/23/2014,Standard Class,Bahia,Paper,0.6,-70.344,6,47.616,3.894
Technology,San Cristóbal de Las Casas,Mexico,Dp-1324082,Dean percer,LATAM,11/17/2014,MX-2014-Dp1324082-41960,Medium,,TEC-AC-3378,"Belkin Flash Drive, Bluetooth",Central America,Home Office,11/23/2014,Standard Class,Chiapas,Accessories,0,10.34,1,27.96,3.15
Office Supplies,Fort-de-France,Martinique,CC-1214580,Charles Crestani,LATAM,11/18/2014,MX-2014-CC1214580-41961,Medium,,OFF-FA-5470,"OIC Paper Clips, Metal",Caribbean,Consumer,11/23/2014,Standard Class,Martinique,Fasteners,0,12.12,6,58.2,3.015
Furniture,Santo Domingo,Dominican Republic,DJ-1363036,Doug Jacobs,LATAM,11/20/2014,MX-2014-DJ1363036-41963,Medium,,FUR-CH-4633,"Hon Chairmat, Set of Two",Caribbean,Consumer,11/23/2014,Second Class,Santo Domingo,Chairs,0.2,9.616,1,30.816,2.872
Furniture,San Cristóbal de Las Casas,Mexico,Dp-1324082,Dean percer,LATAM,11/17/2014,MX-2014-Dp1324082-41960,Medium,,FUR-FU-3928,"Deflect-O Clock, Black",Central America,Home Office,11/23/2014,Standard Class,Chiapas,Furnishings,0.4,-16.792,2,40.248,2.331
Office Supplies,Delgado,El Salvador,JS-1568539,Jim Sink,LATAM,11/18/2014,MX-2014-JS1568539-41961,High,,OFF-EN-3092,"Ames Clasp Envelope, Security-Tint",Central America,Corporate,11/23/2014,Standard Class,San Salvador,Envelopes,0,4.96,2,12.8,1.907
Office Supplies,São Paulo,Brazil,DO-1364518,Doug O'Connell,LATAM,11/19/2014,MX-2014-DO1364518-41962,High,,OFF-BI-3733,"Cardinal Hole Reinforcements, Clear",South America,Consumer,11/23/2014,Standard Class,São Paulo,Binders,0,1.44,2,6.4,1.875
Furniture,Bom Jesus da Lapa,Brazil,DJ-1363018,Doug Jacobs,LATAM,11/20/2014,US-2014-DJ1363018-41963,High,,FUR-CH-4633,"Hon Chairmat, Set of Two",South America,Consumer,11/23/2014,Second Class,Bahia,Chairs,0.6,-5.792,1,15.408,1.811
Technology,San Cristóbal de Las Casas,Mexico,Dp-1324082,Dean percer,LATAM,11/17/2014,MX-2014-Dp1324082-41960,Medium,,TEC-AC-4154,"Enermax Flash Drive, USB",Central America,Home Office,11/23/2014,Standard Class,Chiapas,Accessories,0,3.32,1,27.82,1.754
Office Supplies,San Cristóbal de Las Casas,Mexico,Dp-1324082,Dean percer,LATAM,11/17/2014,MX-2014-Dp1324082-41960,Medium,,OFF-EN-3655,"Cameo Business Envelopes, Security-Tint",Central America,Home Office,11/23/2014,Standard Class,Chiapas,Envelopes,0,11.16,3,33.9,1.472
Office Supplies,Villa Nueva,Guatemala,RB-1964551,Robert Barroso,LATAM,11/18/2014,MX-2014-RB1964551-41961,Medium,,OFF-EN-3660,"Cameo Clasp Envelope, with clear poly window",Central America,Corporate,11/23/2014,Standard Class,Guatemala,Envelopes,0,4.32,2,17.4,1.339
Office Supplies,Brumado,Brazil,JS-1568518,Jim Sink,LATAM,11/18/2014,US-2014-JS1568518-41961,Medium,,OFF-EN-3092,"Ames Clasp Envelope, Security-Tint",South America,Corporate,11/23/2014,Standard Class,Bahia,Envelopes,0.6,-2.72,2,5.12,1.237
Furniture,Santiago,Chile,JK-1562526,Jim Karlsson,LATAM,11/19/2014,MX-2014-JK1562526-41962,High,,FUR-CH-4531,"Harbour Creations Executive Leather Armchair, Black",South America,Consumer,11/22/2014,Second Class,Santiago,Chairs,0,236.76,3,947.22,147.64
Furniture,Soyapango,El Salvador,MH-1745539,Mark Hamilton,LATAM,11/18/2014,MX-2014-MH1745539-41961,High,,FUR-BO-4865,"Ikea Stackable Bookrack, Mobile",Central America,Consumer,11/22/2014,Standard Class,San Salvador,Bookcases,0,106.72,4,333.6,36.618
Office Supplies,San Pedro Sula,Honduras,BM-1114055,Becky Martin,LATAM,11/18/2014,MX-2014-BM1114055-41961,Medium,,OFF-ST-4269,"Fellowes Lockers, Wire Frame",Central America,Consumer,11/22/2014,Standard Class,Cortés,Storage,0.4,22,4,330.24,24.334
Technology,San Pedro Sula,Honduras,BM-1114055,Becky Martin,LATAM,11/18/2014,MX-2014-BM1114055-41961,Medium,,TEC-CO-3607,"Brother Personal Copier, Laser",Central America,Consumer,11/22/2014,Standard Class,Cortés,Copiers,0.402,-81.9726,5,284.8274,20.071
Office Supplies,San Pedro Sula,Honduras,BM-1114055,Becky Martin,LATAM,11/18/2014,MX-2014-BM1114055-41961,Medium,,OFF-AP-3564,"Breville Blender, Silver",Central America,Consumer,11/22/2014,Standard Class,Cortés,Appliances,0.4,-16.968,7,252.672,11.967
Office Supplies,Santiago,Chile,JK-1562526,Jim Karlsson,LATAM,11/19/2014,MX-2014-JK1562526-41962,High,,OFF-FA-6193,"Stockwell Push Pins, 12 Pack",South America,Consumer,11/22/2014,Second Class,Santiago,Fasteners,0,26.46,9,82.8,11.739
Furniture,San Pedro Sula,Honduras,BM-1114055,Becky Martin,LATAM,11/18/2014,MX-2014-BM1114055-41961,Medium,,FUR-BO-3903,"Dania Library with Doors, Pine",Central America,Consumer,11/22/2014,Standard Class,Cortés,Bookcases,0.4,48.48,2,291,10.882
Furniture,San Pedro Sula,Honduras,BM-1114055,Becky Martin,LATAM,11/18/2014,MX-2014-BM1114055-41961,Medium,,FUR-CH-4629,"Hon Bag Chairs, Set of Two",Central America,Consumer,11/22/2014,Standard Class,Cortés,Chairs,0.4,-20.88,6,113.76,10.404
Office Supplies,Holguín,Cuba,RB-1933031,Randy Bradley,LATAM,11/22/2014,MX-2014-RB1933031-41965,Medium,,OFF-BI-6376,"Wilson Jones Binder Covers, Economy",Caribbean,Consumer,11/22/2014,Same Day,Holguín,Binders,0,1.08,3,22.38,2.496
Office Supplies,Santiago,Chile,JK-1562526,Jim Karlsson,LATAM,11/19/2014,MX-2014-JK1562526-41962,High,,OFF-BI-3293,"Avery Index Tab, Clear",South America,Consumer,11/22/2014,Second Class,Santiago,Binders,0,1.44,6,25.32,2.267
Furniture,San Pedro Sula,Honduras,BM-1114055,Becky Martin,LATAM,11/18/2014,MX-2014-BM1114055-41961,Medium,,FUR-CH-5435,"Office Star Bag Chairs, Red",Central America,Consumer,11/22/2014,Standard Class,Cortés,Chairs,0.4,-16.632,3,66.528,1.732
Office Supplies,San Pedro Sula,Honduras,BM-1114055,Becky Martin,LATAM,11/18/2014,MX-2014-BM1114055-41961,Medium,,OFF-BI-4812,"Ibico Binder, Durable",Central America,Consumer,11/22/2014,Standard Class,Cortés,Binders,0.4,-1.368,1,6.792,1.5
Technology,Tegucigalpa,Honduras,TC-2098055,Tamara Chand,LATAM,11/15/2014,US-2014-TC2098055-41958,Medium,,TEC-PH-5356,"Nokia Smart Phone, with Caller ID",Central America,Corporate,11/21/2014,Standard Class,Francisco Morazán,Phones,0.4,-0.064000000,4,1022.256,110.365
Furniture,Tegucigalpa,Honduras,TC-2098055,Tamara Chand,LATAM,11/15/2014,US-2014-TC2098055-41958,Medium,,FUR-CH-5378,"Novimex Executive Leather Armchair, Adjustable",Central America,Corporate,11/21/2014,Standard Class,Francisco Morazán,Chairs,0.4,-328.032,6,1093.248,95.076
Technology,Buenos Aires,Argentina,BN-114705,Brad Norvell,LATAM,11/18/2014,MX-2014-BN114705-41961,Critical,,TEC-AC-5224,"Memorex Router, Erganomic",South America,Corporate,11/21/2014,Second Class,Buenos Aires,Accessories,0.4,68.236,7,683.256,82.193
Technology,Obregón,Mexico,EM-1396082,Eric Murdock,LATAM,11/19/2014,MX-2014-EM1396082-41962,High,,TEC-CO-4586,"Hewlett Personal Copier, Color",Central America,Consumer,11/21/2014,First Class,Sonora,Copiers,0.002,62.91432,6,581.67432,65.963
Furniture,Buenos Aires,Argentina,BN-114705,Brad Norvell,LATAM,11/18/2014,MX-2014-BN114705-41961,Critical,,FUR-FU-6269,"Tenex Photo Frame, Duo Pack",South America,Corporate,11/21/2014,Second Class,Buenos Aires,Furnishings,0.4,-4.9,7,145.32,32.394
Office Supplies,Ocaña,Colombia,AB-1010528,Adrian Barton,LATAM,11/20/2014,MX-2014-AB1010528-41963,High,,OFF-SU-6180,"Stiletto Trimmer, Easy Grip",South America,Consumer,11/21/2014,First Class,Norte de Santander,Supplies,0,17.7,3,88.74,17.252
Office Supplies,Tegucigalpa,Honduras,TC-2098055,Tamara Chand,LATAM,11/15/2014,US-2014-TC2098055-41958,Medium,,OFF-ST-6263,"Tenex Lockers, Single Width",Central America,Corporate,11/21/2014,Standard Class,Francisco Morazán,Storage,0.4,-85.764,3,245.016,11.583
Office Supplies,Ocaña,Colombia,AB-1010528,Adrian Barton,LATAM,11/20/2014,MX-2014-AB1010528-41963,High,,OFF-EN-3089,"Ames Business Envelopes, Security-Tint",South America,Consumer,11/21/2014,First Class,Norte de Santander,Envelopes,0,0.84,3,29.28,7.009
Office Supplies,Tegucigalpa,Honduras,TC-2098055,Tamara Chand,LATAM,11/15/2014,US-2014-TC2098055-41958,Medium,,OFF-AP-3563,"Breville Blender, Black",Central America,Corporate,11/21/2014,Standard Class,Francisco Morazán,Appliances,0.4,-7.184,2,71.736,6.437
Office Supplies,Ocaña,Colombia,AB-1010528,Adrian Barton,LATAM,11/20/2014,MX-2014-AB1010528-41963,High,,OFF-SU-6169,"Stiletto Ruler, High Speed",South America,Consumer,11/21/2014,First Class,Norte de Santander,Supplies,0,10.24,4,39.68,5.88
Office Supplies,Tegucigalpa,Honduras,TC-2098055,Tamara Chand,LATAM,11/15/2014,US-2014-TC2098055-41958,Medium,,OFF-BI-4815,"Ibico Binding Machine, Clear",Central America,Corporate,11/21/2014,Standard Class,Francisco Morazán,Binders,0.4,-46.192,4,81.408,4.544
Office Supplies,Tegucigalpa,Honduras,TC-2098055,Tamara Chand,LATAM,11/15/2014,US-2014-TC2098055-41958,Medium,,OFF-AR-3448,"BIC Canvas, Easy-Erase",Central America,Corporate,11/21/2014,Standard Class,Francisco Morazán,Art,0.4,-47.568,4,86.352,4.089
Technology,Tegucigalpa,Honduras,TC-2098055,Tamara Chand,LATAM,11/15/2014,US-2014-TC2098055-41958,Medium,,TEC-AC-5127,"Logitech Mouse, Erganomic",Central America,Corporate,11/21/2014,Standard Class,Francisco Morazán,Accessories,0.4,-11.412,3,32.508,2.729
Office Supplies,Tegucigalpa,Honduras,TC-2098055,Tamara Chand,LATAM,11/15/2014,US-2014-TC2098055-41958,Medium,,OFF-BI-4813,"Ibico Binder, Economy",Central America,Corporate,11/21/2014,Standard Class,Francisco Morazán,Binders,0.4,-1.312,4,24.768,2.069
Technology,Tegucigalpa,Honduras,TC-2098055,Tamara Chand,LATAM,11/15/2014,US-2014-TC2098055-41958,Medium,,TEC-PH-5342,"Nokia Headset, with Caller ID",Central America,Corporate,11/21/2014,Standard Class,Francisco Morazán,Phones,0.4,-15.116,1,29.244,2.04
Office Supplies,Crato,Brazil,BB-1154518,Brenda Bowman,LATAM,11/14/2014,MX-2014-BB1154518-41957,Low,,OFF-LA-5384,"Novimex File Folder Labels, Alphabetical",South America,Corporate,11/21/2014,Standard Class,Ceará,Labels,0,4.16,2,10.76,1.532
Office Supplies,La Romana,Dominican Republic,DB-1321036,Dean Braden,LATAM,11/18/2014,MX-2014-DB1321036-41961,High,,OFF-AP-3570,"Breville Microwave, Black",Caribbean,Consumer,11/20/2014,First Class,La Romana,Appliances,0.2,180.64,5,803.04,205.148
Office Supplies,Mixco,Guatemala,CL-1189051,Carl Ludwig,LATAM,11/14/2014,MX-2014-CL1189051-41957,Low,,OFF-SU-4321,"Fiskars Shears, Serrated",Central America,Consumer,11/20/2014,Standard Class,Guatemala,Supplies,0,76.44,7,206.92,24.119
Technology,Matagalpa,Nicaragua,PM-1894093,Paul MacIntyre,LATAM,11/16/2014,MX-2014-PM1894093-41959,High,,TEC-PH-5339,"Nokia Headset, Cordless",Central America,Consumer,11/20/2014,Standard Class,Matagalpa,Phones,0,71.4,3,151.92,24.048
Office Supplies,La Romana,Dominican Republic,DB-1321036,Dean Braden,LATAM,11/18/2014,MX-2014-DB1321036-41961,High,,OFF-PA-4462,"Green Bar Cards & Envelopes, Multicolor",Caribbean,Consumer,11/20/2014,First Class,La Romana,Paper,0.2,-6.000000000,3,79.68,13.812
Technology,La Romana,Dominican Republic,DB-1321036,Dean Braden,LATAM,11/18/2014,MX-2014-DB1321036-41961,High,,TEC-PH-3139,"Apple Office Telephone, Cordless",Caribbean,Consumer,11/20/2014,First Class,La Romana,Phones,0.2,26.312,2,72.672,12.074
Technology,Mixco,Guatemala,CL-1189051,Carl Ludwig,LATAM,11/14/2014,MX-2014-CL1189051-41957,Low,,TEC-MA-4202,"Epson Phone, Red",Central America,Consumer,11/20/2014,Standard Class,Guatemala,Machines,0,17.68,2,104.16,10.8
Technology,Córdoba,Mexico,AO-1081082,Anthony O'Donnell,LATAM,11/18/2014,MX-2014-AO1081082-41961,High,,TEC-AC-4179,"Enermax Numeric Keypad, Erganomic",Central America,Corporate,11/20/2014,Second Class,Veracruz,Accessories,0,16.44,2,78.44,7.844
Office Supplies,Bogotá,Colombia,GD-1459028,Giulietta Dortch,LATAM,11/16/2014,MX-2014-GD1459028-41959,Medium,,OFF-SU-4136,"Elite Trimmer, High Speed",South America,Corporate,11/20/2014,Standard Class,Bogota,Supplies,0,30,3,83.34,7.333
Furniture,Salvador,Brazil,CK-1220518,Chloris Kastensmidt,LATAM,11/18/2014,US-2014-CK1220518-41961,High,,FUR-CH-5750,"SAFCO Bag Chairs, Adjustable",South America,Consumer,11/20/2014,Second Class,Bahia,Chairs,0.6,-41.592,6,83.088,6.98
Technology,Mixco,Guatemala,CL-1189051,Carl Ludwig,LATAM,11/14/2014,MX-2014-CL1189051-41957,Low,,TEC-MA-4999,"Konica Calculator, Red",Central America,Consumer,11/20/2014,Standard Class,Guatemala,Machines,0,16.56,3,97.56,3.962
Office Supplies,Maracaibo,Venezuela,MB-18085143,Mick Brown,LATAM,11/13/2014,MX-2014-MB18085143-41956,Medium,,OFF-SU-4308,"Fiskars Letter Opener, Easy Grip",South America,Consumer,11/20/2014,Standard Class,Zulia,Supplies,0.4,-11.784,3,33.516,1.885
